order_id,order_date,customer_type,order_status
O0004860,2026-01-16,New,Delivered
O0004861,2025-11-12,Repeat,Delivered
O0004862,2026-05-09,Repeat,Delivered
O0004863,2026-01-26,New,Delivered
O0004864,2025-10-13,Repeat,Delivered
O0004865,2025-11-13,Repeat,Delivered
O0004866,2025-09-01,New,Delivered
O0004867,2026-05-13,Repeat,Delivered
O0004868,2026-08-14,New,Delivered
O0004869,2026-02-02,New,Delivered
O0004870,2025-09-24,New,Delivered
O0004871,2026-04-07,Repeat,Delivered
O0004872,2026-08-13,Repeat,Delivered
O0004873,2026-01-29,Repeat,Delivered
O0004874,2026-05-03,New,Delivered
O0004875,2025-10-26,Repeat,Cancelled
O0004876,2026-03-13,Repeat,Delivered
O0004877,2026-02-23,New,Delivered
O0004878,2026-05-25,Repeat,Delivered
O0004879,2026-03-04,New,Delivered
O0004880,2025-12-17,New,Delivered
O0004881,2026-08-03,New,Delivered
O0004882,2026-04-09,New,Delivered
O0004883,2026-03-19,New,Delivered
O0004884,2026-02-17,New,Delivered
O0004885,2025-10-28,New,Delivered
O0004886,2026-04-08,Repeat,Delivered
O0004887,2025-12-24,New,Delivered
O0004888,2026-01-21,New,Cancelled
O0004889,2026-01-28,New,Delivered
O0004890,2025-11-12,New,Delivered
O0004891,2026-03-23,New,Delivered
O0004892,2026-05-01,New,Delivered
O0004893,2025-08-19,Repeat,Delivered
O0004894,2026-03-26,New,Delivered
O0004895,2025-08-10,New,Cancelled
O0004896,2025-12-09,New,Delivered
O0004897,2026-03-05,New,Delivered
O0004898,2025-11-07,Repeat,Delivered
O0004899,2026-07-30,New,Delivered
O0004900,2025-10-23,Repeat,Delivered
O0004901,2026-08-01,New,Delivered
O0004902,2026-06-04,Repeat,Delivered
O0004903,2026-04-22,Repeat,Cancelled
O0004904,2026-06-16,New,Delivered
O0004905,2026-08-14,New,Delivered
O0004906,2025-12-23,New,Delivered
O0004907,2025-08-15,New,Returned
O0004908,2025-10-13,New,Delivered
O0004909,2026-04-24,Repeat,Delivered
O0004910,2026-04-04,Repeat,Delivered
O0004911,2025-10-30,New,Delivered
O0004912,2025-08-09,Repeat,Delivered
O0004913,2026-07-31,Repeat,Delivered
O0004914,2026-03-16,New,Delivered
O0004915,2025-12-23,Repeat,Delivered
O0004916,2025-12-02,New,Cancelled
O0004917,2026-06-16,Repeat,Delivered
O0004918,2026-03-05,New,Delivered
O0004919,2025-08-29,New,Delivered
O0004920,2026-03-02,Repeat,Delivered
O0004921,2026-07-13,New,Delivered
O0004922,2026-07-22,Repeat,Delivered
O0004923,2026-06-09,New,Delivered
O0004924,2026-06-24,New,Delivered
O0004925,2025-12-18,New,Delivered
O0004926,2025-12-10,New,Delivered
O0004927,2026-03-25,New,Delivered
O0004928,2025-12-01,Repeat,Delivered
O0004929,2025-10-15,New,Delivered
O0004930,2026-07-02,New,Delivered
O0004931,2026-07-31,Repeat,Delivered
O0004932,2025-12-04,New,Delivered
O0004933,2025-10-13,New,Delivered
O0004934,2026-01-17,New,Delivered
O0004935,2026-01-21,New,Delivered
O0004936,2026-05-07,New,Delivered
O0004937,2026-01-20,Repeat,Delivered
O0004938,2026-03-21,New,Delivered
O0004939,2026-07-08,Repeat,Delivered
O0004940,2026-05-17,New,Delivered
O0004941,2026-05-13,Repeat,Delivered
O0004942,2025-10-09,Repeat,Delivered
O0004943,2025-10-17,New,Delivered
O0004944,2025-08-28,New,Cancelled
O0004945,2026-04-07,Repeat,Delivered
O0004946,2026-04-13,Repeat,Cancelled
O0004947,2026-01-06,New,Delivered
O0004948,2026-01-26,New,Delivered
O0004949,2026-06-15,Repeat,Delivered
O0004950,2026-05-05,New,Delivered
O0004951,2026-05-18,New,Delivered
O0004952,2026-05-12,Repeat,Delivered
O0004953,2025-08-01,New,Delivered
O0004954,2026-04-18,New,Delivered
O0004955,2026-01-20,Repeat,Cancelled
O0004956,2026-05-22,Repeat,Delivered
O0004957,2026-03-03,New,Delivered
O0004958,2026-02-18,Repeat,Delivered
O0004959,2025-11-08,Repeat,Delivered
O0004960,2025-09-25,New,Cancelled
O0004961,2026-03-28,New,Returned
O0004962,2025-10-10,Repeat,Delivered
O0004963,2026-08-01,New,Delivered
O0004964,2026-01-06,New,Delivered
O0004965,2025-10-01,New,Delivered
O0004966,2026-08-08,Repeat,Delivered
O0004967,2026-08-06,Repeat,Delivered
O0004968,2026-06-15,Repeat,Delivered
O0004969,2026-06-24,New,Delivered
O0004970,2026-04-10,Repeat,Delivered
O0004971,2026-01-18,New,Delivered
O0004972,2026-02-25,New,Delivered
O0004973,2025-08-18,New,Delivered
O0004974,2026-02-26,New,Delivered
O0004975,2026-03-24,New,Returned
O0004976,2025-11-05,New,Delivered
O0004977,2025-10-05,Repeat,Delivered
O0004978,2026-03-17,New,Delivered
O0004979,2026-01-08,New,Delivered
O0004980,2026-06-12,New,Delivered
O0004981,2025-12-20,Repeat,Delivered
O0004982,2025-11-01,Repeat,Delivered
O0004983,2025-11-18,New,Delivered
O0004984,2025-12-23,Repeat,Delivered
O0004985,2026-04-20,New,Delivered
O0004986,2025-10-29,Repeat,Delivered
O0004987,2026-04-15,New,Delivered
O0004988,2025-09-08,New,Delivered
O0004989,2026-05-22,New,Delivered
O0004990,2026-07-08,Repeat,Delivered
O0004991,2025-09-28,New,Cancelled
O0004992,2025-12-20,New,Delivered
O0004993,2025-12-27,Repeat,Delivered
O0004994,2026-04-16,New,Delivered
O0004995,2026-03-01,Repeat,Delivered
O0004996,2026-01-10,New,Delivered
O0004997,2026-01-14,New,Delivered
O0004998,2025-09-18,Repeat,Delivered
O0004999,2025-10-29,Repeat,Delivered
O0005000,2026-05-23,Repeat,Delivered
